,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
408,경기도 양평군 옥천면 사나사길 175,,31,0,A02,A0202,A02020600,1934795,12,20140717012047,,,,127.4970804843,37.5291429919,6,20230616155655,19,,더그림,12506
409,제주특별자치도 제주시 한림읍 월림7길 155,,39,0,A02,A0202,A02020600,665594,12,20081211001353,http://tong.visitkorea.or.kr/cms/resource/22/1620122_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1620122_image3_1.jpg,Type3,126.2430896662,33.3549530518,6,20230531142011,4,,더마파크,63017
410,서울특별시 중구 장충단로13길 20,(을지로6가),1,0,A02,A0202,A02020300,2794931,12,20211214053210,http://tong.visitkorea.or.kr/cms/resource/06/2796106_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2796106_image2_1.jpg,Type3,127.0076821872,37.5687878415,6,20230803105126,24,,더벨스파 동대문현대시티아울렛점,04563
411,인천광역시 중구 용유서로 379,,2,,A02,A0202,A02020200,2721496,32,20210616220349,http://tong.visitkorea.or.kr/cms/resource/72/2721672_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2721672_image2_1.jpg,Type3,126.3711713261,37.4511819177,6,20240417180521,10,,더위크앤리조트 (THE WEEK & RESORT),22383
412,경상북도 경주시 엑스포로 45,(신평동),35,0,A02,A0202,A02020300,128811,12,20060303090000,http://tong.visitkorea.or.kr/cms/resource/33/3037333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3037333_image3_1.jpg,Type3,129.2917023695,35.8396308748,6,20231117145332,2,,더케이경주호텔 스파온천,38116
413,경상북도 울진군 북면 덕구온천로 924,,35,,A02,A0202,A02020200,136608,32,20040213090000,,,,129.2842331949,37.0790592288,6,20240126160457,18,054-783-0811,덕구온천리조트 콘도,36307
414,경상북도 울진군 북면 덕구온천로 924,,35,0,A02,A0202,A02020300,126114,12,20040218090000,http://tong.visitkorea.or.kr/cms/resource/22/2395322_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2395322_image2_1.jpg,Type3,129.2842331949,37.0790592288,6,20240306134735,18,,덕구온천스파월드,36307
415,경기도 평택시 비전동 산84-14,,31,0,A02,A0202,A02020700,2746261,12,20210916222605,http://tong.visitkorea.or.kr/cms/resource/95/2750495_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/95/2750495_image2_1.png,Type3,127.1000036944,36.9977222941,6,20230919153959,28,,덕동산근린공원,17881
416,충청남도 예산군 덕산면 사동리,,34,,A02,A0202,A02020300,3031321,12,20231103165535,http://tong.visitkorea.or.kr/cms/resource/16/3031316_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3031316_image3_1.jpg,Type3,126.6523690438,36.6946521466,6,20231103181212,11,,덕산싸이판대온천,32406
417,충청남도 예산군 덕산면,,34,0,A02,A0202,A02020300,125859,12,20031205090000,http://tong.visitkorea.or.kr/cms/resource/76/3055376_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3055376_image3_1.jpg,Type3,126.6534911435,36.6954437417,6,20240418105512,11,,덕산온천지구,32406
418,경상북도 포항시 북구 덕수동,(덕수동),35,0,A02,A0202,A02020700,126136,12,20031111090000,,,,129.3604460250,36.0439618739,6,20231209172923,23,,덕수공원,37703
419,울산광역시 울주군 온산읍 덕신리 269,,7,0,A02,A0202,A02020700,2788428,12,20211208023433,,,,129.3110843877,35.4334714025,6,20230309152258,5,,덕신소공원,
420,전북특별자치도 전주시 덕진구 권삼득로 390,,37,0,A02,A0202,A02020700,126320,12,20031105090000,http://tong.visitkorea.or.kr/cms/resource/93/2366393_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2366393_image3_1.jpg,Type3,127.1218687977,35.8475156135,6,20240419161928,12,,덕진공원,54895
421,경기도 하남시 덕풍공원로 100 덕풍근린공원 제2공영주차장,,31,,A02,A0202,A02020700,2902497,12,20221109092914,http://tong.visitkorea.or.kr/cms/resource/76/2902476_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2902476_image3_1.jpg,Type3,127.1994156607,37.5361450909,6,20231220150200,30,,덕풍공원,12977
422,강원특별자치도 고성군 토성면 미시령옛길 1153,,32,0,A02,A0202,A02020600,128118,12,20040420090000,,,,128.4937555708,38.2121351898,6,20240222151242,2,,델피노호텔&리조트 오션플레이,24768
423,전라남도 화순군 도곡면 온천1길 45,(도곡면),38,0,A02,A0202,A02020300,127932,12,20031022090000,http://tong.visitkorea.or.kr/cms/resource/29/186129_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/186129_image3_1.jpg,Type3,126.9033118398,35.0291490268,6,20231210110106,24,,도곡 원네스 스파·리조트,58148
424,전라남도 화순군 도곡면 천암리,,38,,A02,A0202,A02020300,3013448,12,20230918142037,http://tong.visitkorea.or.kr/cms/resource/44/3013444_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/3013444_image3_1.jpg,Type3,126.9028896419,35.0296656282,6,20230920171846,24,,도곡온천단지,58148
425,경기도 양주시 호국로 542-20,,31,,A02,A0202,A02020700,2930322,12,20221005142431,,,,126.9750531497,37.7177532607,6,20231227163814,18,,도그스포지움 송추점,11522
426,경상남도 통영시 큰발개1길 33,(도남동),36,0,A02,A0202,A02020200,2611150,12,20190716013602,http://tong.visitkorea.or.kr/cms/resource/68/2615468_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2615468_image3_1.jpg,Type3,128.4401294699,34.8276177725,6,20230518111606,17,,도남관광지,53079
427,경기도 부천시 소사로593번길 124,(도당동),31,0,A02,A0202,A02020700,756602,12,20090624000547,http://tong.visitkorea.or.kr/cms/resource/61/3077161_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/3077161_image3_1.jpg,Type3,126.7899619590,37.5122794075,6,20240424134412,11,,도당공원,14487
428,경기도 이천시 부발읍 경충대로 1917,,31,0,A02,A0202,A02020600,2763821,12,20211027233759,http://tong.visitkorea.or.kr/cms/resource/51/2763951_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/51/2763951_image2_1.png,Type3,127.5025410276,37.2412430862,6,20230131134719,26,,도드람테마파크,17405
429,경기도 고양시 덕양구 도내동,980,31,,A02,A0202,A02020700,3018715,12,20231006180351,http://tong.visitkorea.or.kr/cms/resource/82/3018682_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3018682_image3_1.jpg,Type3,126.8744148570,37.6290534454,6,20231006180419,2,,도래울바람물공원,10551
430,경상북도 안동시 도산면 온천로 570,(도산면),35,0,A02,A0202,A02020300,127983,12,20031121090000,http://tong.visitkorea.or.kr/cms/resource/69/178269_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/178269_image3_1.jpg,Type3,128.8201648427,36.7505017932,6,20230915174042,11,,도산온천,36604
431,충청남도 천안시 동남구 천안대로 844 (신부동),,34,,A02,A0202,A02020700,3046257,12,20231122141853,http://tong.visitkorea.or.kr/cms/resource/43/3046243_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3046243_image3_1.jpg,Type3,127.1629611304,36.8243100703,6,20231122141921,12,,도솔광장,31115
432,서울특별시 양천구 신월동,(신월동),1,0,A02,A0202,A02020700,2611730,12,20190718200512,http://tong.visitkorea.or.kr/cms/resource/18/2611718_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/18/2611718_image2_1.bmp,Type3,126.8262419697,37.5128105466,6,20230119144950,19,,도시농업공원,08051
433,강원특별자치도 홍천군 홍천읍 설악로 1774,,32,,A02,A0202,A02020700,3036761,12,20231110171413,http://tong.visitkorea.or.kr/cms/resource/41/3036741_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3036741_image3_1.jpg,Type3,127.8935231873,37.6886901585,6,20231110171427,16,,도시산림공원토리숲,25150
434,경기도 화성시 향남읍 행정동로 96,,31,0,A02,A0202,A02020700,2750803,12,20210928232940,http://tong.visitkorea.or.kr/cms/resource/36/2751136_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2751136_image2_1.jpg,Type3,126.9280682994,37.1327314194,6,20230404103251,31,,도원체육공원,18591
435,경상남도 거제시 남부면 도장포1길 55,,36,0,A02,A0202,A02020800,127182,12,20040119090000,http://tong.visitkorea.or.kr/cms/resource/50/3039950_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/50/3039950_image3_1.JPG,Type3,128.6626095963,34.7421507509,6,20231115141731,1,,도장포유람선,53334
436,강원특별자치도 동해시 묵호진동 2-109,,32,0,A02,A0202,A02020600,2711035,12,20210325011835,http://tong.visitkorea.or.kr/cms/resource/20/2742020_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2742020_image3_1.jpg,Type3,129.1191500261,37.5553040418,6,20240318135247,3,,도째비골스카이밸리,
437,경기도 광주시 도척면 도척로 676,,31,0,A02,A0202,A02020700,2751255,12,20210929195248,http://tong.visitkorea.or.kr/cms/resource/84/2764184_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/84/2764184_image2_1.png,Type3,127.3277914293,37.2948003869,6,20230131105147,5,,도척그린공원,12817
438,세종특별자치시 장군면 영평사길 34,,8,0,A02,A0202,A02020600,2770375,12,20211109022151,http://tong.visitkorea.or.kr/cms/resource/41/2771941_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2771941_image2_1.jpg,Type3,127.2363001496,36.4764763327,6,20240315170820,1,,도토리숲키즈파크,30054
439,경기도 양주시 옥정동 889,,31,0,A02,A0202,A02020700,2748342,12,20210924020258,http://tong.visitkorea.or.kr/cms/resource/98/2748298_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2748298_image2_1.jpg,Type3,127.0772740814,37.8245982183,6,20230228142339,18,,독바위공원,
440,서울특별시 금천구 범안로 1096,(독산동),1,0,A02,A0202,A02020700,2756142,12,20211013191601,,,,126.8849491194,37.4633256748,6,20230119112542,8,,독산 근린공원,08596
441,전라남도 여수시 남면 독정길 23-1,,38,0,A02,A0202,A02020800,2752397,12,20211001193158,,,,127.7299255070,34.5811384100,6,20231103094353,13,,독정선착장 / 독정이선착장,59784
442,제주특별자치도 제주시 조천읍 북촌서1길 70,,39,0,A02,A0202,A02020700,128777,12,20060203090000,http://tong.visitkorea.or.kr/cms/resource/99/3077599_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/3077599_image3_1.jpg,Type3,126.6896605755,33.5396035971,6,20240425103716,4,,돌하르방미술관,63339
443,강원특별자치도 영월군 영월읍 하송리,61-19,32,,A02,A0202,A02020700,3072216,12,20231129111302,http://tong.visitkorea.or.kr/cms/resource/75/3051475_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3051475_image3_1.jpg,Type3,128.4695140985,37.1790043271,6,20231219100931,8,,동강둔치공원,26237
444,강원특별자치도 영월군 영월읍 사지막길 160,,32,,A02,A0202,A02020200,1991092,32,20150310013656,http://tong.visitkorea.or.kr/cms/resource/76/2750976_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2750976_image2_1.jpg,Type3,128.5187307595,37.2177619104,6,20231103153954,8,033-905-2000,동강시스타 리조트,26223
445,인천광역시 동구 송림동,297-2,2,,A02,A0202,A02020700,3061207,12,20231128173449,http://tong.visitkorea.or.kr/cms/resource/41/3001341_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3001341_image3_1.jpg,Type3,126.6700905180,37.4779173883,6,20231206182102,5,,동구 어린이 교통공원,22561
446,전라남도 화순군 화순읍 동구리,,38,0,A02,A0202,A02020700,2718413,12,20210526230640,,,,126.9858810969,35.0784670815,6,20230327180943,24,,동구리호수공원,58105
447,대구광역시 동구 동대구로 550,(신암동),4,0,A02,A0202,A02020700,2742496,12,20210910003350,http://tong.visitkorea.or.kr/cms/resource/76/2742476_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2742476_image2_1.jpg,Type3,128.6288011378,35.8794806389,6,20231005101906,4,,동대구역광장,41229
448,서울특별시 동대문구 장안동 316-15(중랑천 장안교 하부),,1,,A02,A0202,A02020700,3111840,12,20240326201321,,,,127.0757923339,37.5798461158,6,20240326201528,11,,동대문구 반려견 놀이터,02519
449,서울특별시 중구 을지로 281,(을지로7가),1,0,A02,A0202,A02020700,1906334,12,20140319021307,http://tong.visitkorea.or.kr/cms/resource/04/3064104_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/3064104_image3_1.JPG,Type3,127.0101708978,37.5670686420,6,20240320143636,24,,동대문역사문화공원,04566
450,경기도 동두천시,"소요동 일원, 보산동 일원",31,0,A02,A0202,A02020200,1957487,12,20141018014243,http://tong.visitkorea.or.kr/cms/resource/36/3077336_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3077336_image3_1.jpg,Type3,127.0728737328,37.9467783355,6,20240423155554,10,,동두천 관광특구,
451,경상북도 구미시 3공단1로 191,(진평동),35,0,A02,A0202,A02020700,1119452,12,20101029230858,http://tong.visitkorea.or.kr/cms/resource/37/3029537_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3029537_image3_1.jpg,Type1,128.4019512022,36.0971156643,6,20240417175640,4,,동락공원,39392
452,부산광역시 동래구 금강공원로26번길 21,(온천동),6,0,A02,A0202,A02020300,128706,12,20051219090000,,,,129.0814741955,35.2200382869,6,20231030143936,6,,동래온천 노천족탕,47709
453,경기도 연천군 연천읍 동막리 동막계곡,,31,0,A02,A0202,A02020700,126820,12,20040225090000,,,,127.1077356944,38.0941450940,6,20240201120005,21,,동막골유원지,11011
454,경기도 연천군 연천읍 동막로25번길 181,,31,0,A02,A0202,A02020400,2735286,12,20210819230756,http://tong.visitkorea.or.kr/cms/resource/37/2735337_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/37/2735337_image2_1.JPG,Type3,127.0812438106,38.0896590238,6,20230802202650,21,,동막골유황천,11011
455,경기도 평택시 고덕면 율포리 1213,,31,0,A02,A0202,A02020700,2746270,12,20210916222955,http://tong.visitkorea.or.kr/cms/resource/09/2750509_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/09/2750509_image2_1.png,Type3,127.0301749490,37.0601388452,6,20230403112858,28,,동말근린공원,17789
456,경상북도 칠곡군 동명면 구덕길 3,,35,0,A02,A0202,A02020700,2738004,12,20210831201657,http://tong.visitkorea.or.kr/cms/resource/55/2738355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2738355_image2_1.jpg,Type3,128.5686841615,35.9809180359,6,20230330103730,22,,동명지수변공원,39856
457,부산광역시 해운대구 우동,(동백섬),6,0,A02,A0202,A02020700,128810,12,20060228090000,http://tong.visitkorea.or.kr/cms/resource/20/200020_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/200020_image3_1.jpg,Type3,129.1521170882,35.1539081129,6,20231027122504,16,,동백공원,48100
458,경기도 용인시 기흥구 동백중앙로 239,(중동),31,0,A02,A0202,A02020700,2734944,12,20210818232008,http://tong.visitkorea.or.kr/cms/resource/31/2774031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2774031_image2_1.jpg,Type3,127.1500497630,37.2750161387,6,20230227094018,23,,동백호수공원,17006
459,충청남도 태안군 안면읍 밧개길 165-5,,34,,A02,A0202,A02020200,2775490,32,20211117235442,http://tong.visitkorea.or.kr/cms/resource/99/2775599_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2775599_image2_1.jpg,Type3,126.3324439226,36.5312515711,6,20230418163311,14,,동아리조트,32164
460,인천광역시 동구 송현동 70-10,(송현동),2,0,A02,A0202,A02020700,2768117,12,20211104193009,,,,126.6325328678,37.4766807577,6,20230503122655,5,,동인천역북광장,22550
461,대구광역시 동구 효동로2길 72,(효목동),4,0,A02,A0202,A02020700,126128,12,20031105090000,http://tong.visitkorea.or.kr/cms/resource/56/2493956_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2493956_image2_1.jpg,Type3,128.6546405629,35.8782784742,6,20240320154117,4,,동촌유원지,41179
462,경기도 화성시 동탄중심상가2길 21 지하주차장 33호,,31,,A02,A0202,A02020700,2903983,12,20221109202245,http://tong.visitkorea.or.kr/cms/resource/78/2903978_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2903978_image3_1.jpg,Type3,127.0735808505,37.2060171988,6,20230206172034,31,,동탄 북광장,18453
463,경기도 화성시 동탄공원로2길 22,,31,,A02,A0202,A02020700,2902731,12,20221109105149,http://tong.visitkorea.or.kr/cms/resource/43/2902443_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2902443_image3_1.jpg,Type3,127.0635956544,37.2056892805,6,20231220153702,31,,동탄센트럴파크,18437
464,경기도 화성시 오산동,1060,31,,A02,A0202,A02020700,2902683,12,20221109103155,http://tong.visitkorea.or.kr/cms/resource/24/2902424_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2902424_image3_1.jpg,Type3,127.0867020999,37.1982849947,6,20240104151952,31,,동탄여울공원,18486
465,경기도 화성시 동탄순환대로29길 38,(영천동),31,0,A02,A0202,A02020700,2751469,12,20210930003850,http://tong.visitkorea.or.kr/cms/resource/59/2751459_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2751459_image2_1.jpg,Type3,127.1070000460,37.2059789118,6,20230925132012,31,,동탄치동천체육공원,18472
466,경기도 화성시 동탄순환대로 67,(송동),31,0,A02,A0202,A02020700,2654624,12,20200428195717,,,,127.1012905486,37.1667194614,6,20240320163338,31,,동탄호수공원,18497
467,경기도 화성시 석우동 29-3,,31,0,A02,A0202,A02020700,2733843,12,20210813192057,http://tong.visitkorea.or.kr/cms/resource/87/2775187_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2775187_image2_1.jpg,Type3,127.0786522063,37.2205961581,6,20231106170622,31,,동학산공원,18450
468,강원특별자치도 동해시 삼화로 455,(삼화동),32,0,A02,A0202,A02020500,2364045,12,20160125183604,http://tong.visitkorea.or.kr/cms/resource/55/2731355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2731355_image3_1.jpg,Type3,129.0312662354,37.4651127210,6,20230703084747,3,,동해무릉건강숲,25746
469,강원특별자치도 동해시 석두골길 145,(망상동),32,0,A02,A0202,A02020300,2711056,12,20210325024804,http://tong.visitkorea.or.kr/cms/resource/64/2731364_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2731364_image3_1.jpg,Type3,129.0669812828,37.5942068674,6,20231108155206,3,033-534-6502,동해약천온천실버타운,25701
470,대구광역시 동구 동내동 1112-2,,4,0,A02,A0202,A02020700,2677773,12,20201021225747,,,,128.7397579123,35.8838794166,6,20230817163903,4,,동호서당·동호유적공원,
471,대전광역시 유성구 테크노중앙로 88,(관평동),3,0,A02,A0202,A02020700,2789662,12,20211209001248,http://tong.visitkorea.or.kr/cms/resource/59/2795759_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2795759_image2_1.jpg,Type3,127.3941152016,36.4244434267,6,20230619163029,4,,동화울수변공원,34030
472,경상남도 창원시 마산합포구 제2부두로 56 (신포동1가),돝섬유람선터미널,36,0,A02,A0202,A02020700,2759873,12,20211020223634,http://tong.visitkorea.or.kr/cms/resource/03/2760103_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2760103_image2_1.jpg,Type3,128.5759272218,35.1980064985,6,20240417160628,16,,돝섬해상유원지,51716
473,강원특별자치도 원주시 지정면 송정로 130,,32,0,A02,A0202,A02020600,1803581,12,20130410001426,http://tong.visitkorea.or.kr/cms/resource/86/2603186_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/86/2603186_image2_1.bmp,Type3,127.8687369354,37.3915991041,6,20230703185702,9,,돼지문화원,26358
474,대구광역시 달서구 두류동,,4,,A02,A0202,A02020700,3015802,12,20230823171909,http://tong.visitkorea.or.kr/cms/resource/22/3015722_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/22/3015722_image3_1.JPG,Type3,128.5501477749,35.8500491876,6,20230926135338,2,,두류정수장후적지,42650
475,전라남도 해남군 삼산면 대흥사길 88-11,,38,0,A02,A0202,A02020600,2782959,12,20211130000741,http://tong.visitkorea.or.kr/cms/resource/17/2800917_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2800917_image2_1.jpg,Type3,126.6221801205,34.4983234749,6,20230131110321,23,,두륜미로파크,59047
476,경기도 양주시 장흥면 권율로 120,,31,0,A02,A0202,A02020600,2764961,12,20211029200638,http://tong.visitkorea.or.kr/cms/resource/31/2765031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2765031_image2_1.jpg,Type3,126.9505440668,37.7251130744,6,20230628131410,18,,두리랜드,11520
477,경기도 양평군 두메향기길 11,,31,0,A02,A0202,A02020600,2456974,12,20161215025019,http://tong.visitkorea.or.kr/cms/resource/55/2457055_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2457055_image2_1.jpg,Type3,127.3856649268,37.5525271298,6,20231122164529,19,,두메향기,12579
478,강원특별자치도 횡성군 둔내면 경강로 4708,,32,,A02,A0202,A02020700,3072042,12,20231129160644,http://tong.visitkorea.or.kr/cms/resource/09/3052509_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/3052509_image3_1.JPG,Type3,128.2139131688,37.5175743300,6,20231218113245,18,,둔내종합체육공원,25265
479,경기도 안산시 단원구 광덕2로 55 (초지동),,31,,A02,A0202,A02020700,3044331,12,20231120160311,http://tong.visitkorea.or.kr/cms/resource/25/3044325_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3044325_image3_1.jpg,Type3,126.8163318463,37.3106782778,6,20231120160331,15,,둔배미공원,15442
480,대전광역시 서구 둔산대로 181 (만년동),,3,,A02,A0202,A02020600,3074307,12,20231129114656,http://tong.visitkorea.or.kr/cms/resource/48/3051648_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/3051648_image3_1.JPG,Type3,127.3894005357,36.3663860994,6,20231222161843,3,,둔산대공원,35204
481,경기도 부천시 송내대로 59-1,(상동),31,0,A02,A0202,A02020700,2741593,12,20210908223158,,,,126.7532992864,37.4890064612,6,20230927165445,11,,둘리광장,14598
482,경상북도 성주군 초전면 용성3길 25,,35,0,A02,A0202,A02020700,2738030,12,20210831222902,http://tong.visitkorea.or.kr/cms/resource/61/2738461_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2738461_image2_1.jpg,Type3,128.2666202266,35.9429529101,6,20230920110602,10,,뒷미지수변공원(뒤미지),40019
483,전라남도 나주시 남평읍 하남길 38-30,,38,0,A02,A0202,A02020700,2765257,12,20211101192418,,,,126.8551774812,35.0178439358,6,20230202102151,6,,드들강솔밭유원지,58230
484,인천광역시 서구 왕길동 581-15,,2,0,A02,A0202,A02020700,2767760,12,20211103225535,http://tong.visitkorea.or.kr/cms/resource/53/2780553_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/53/2780553_image2_1.png,Type3,126.6391625652,37.5855043289,6,20231113174258,7,,드림파크 주민체육공원,
485,경상북도 울진군 등기산길 40,,35,,A02,A0202,A02020700,3032986,12,20230901144833,http://tong.visitkorea.or.kr/cms/resource/71/3032971_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/71/3032971_image3_1.JPG,Type3,129.4621738391,36.6817691999,6,20231107112546,18,,등기산등대공원,36369
486,서울특별시 노원구 동일로 1238 서울시립 북서울미술관,,1,,A02,A0202,A02020700,3006915,12,20230904163828,http://tong.visitkorea.or.kr/cms/resource/00/3006900_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3006900_image3_1.jpg,Type3,127.0668719687,37.6407111019,6,20230905195935,9,,등나무근린공원,01783
487,울산광역시 울주군 상북면 알프스온천로 197,,7,0,A02,A0202,A02020300,127012,12,20040225090000,http://tong.visitkorea.or.kr/cms/resource/64/3084264_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3084264_image3_1.jpg,Type3,129.0720851999,35.5543366785,6,20240326154722,5,,등억온천단지,44952
488,경기도 화성시 동탄대로5길 21,라크몽 A동 4층,31,,A02,A0202,A02020600,2810869,12,20220315174250,http://tong.visitkorea.or.kr/cms/resource/70/2998470_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2998470_image3_1.jpg,Type3,127.1051707463,37.1669417270,6,20230831110142,31,,디스커버리 네이처스케이프 동탄점,18497
489,전라남도 여수시 소호로 295,,38,,A02,A0202,A02020200,970481,32,20100310195859,http://tong.visitkorea.or.kr/cms/resource/78/1972178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1972178_image3_1.jpg,Type3,127.6439847485,34.7324866601,6,20240202133443,13,1588-0377,디오션리조트,59670
490,전라남도 여수시 소호로 295 디오션리조트,,38,0,A02,A0202,A02020300,587699,12,20080717183731,http://tong.visitkorea.or.kr/cms/resource/46/2605246_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/46/2605246_image2_1.bmp,Type3,127.6446680548,34.7311840404,6,20230615100110,13,,디오션리조트 워터파크,59670
491,경상남도 통영시 남망공원길 29,(동호동),36,0,A02,A0202,A02020600,2679716,12,20201030010708,,,,128.4286550814,34.8423603636,6,20240119144043,17,,디피랑(DPIRANG),53051
492,강원특별자치도 화천군 화천읍 대이리 산1-1,,32,0,A02,A0202,A02020700,2774567,12,20211116010303,http://tong.visitkorea.or.kr/cms/resource/73/2785673_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/73/2785673_image2_1.JPG,Type3,127.7588419198,38.1232037563,6,20230911142358,17,,딴산유원지,24132
493,충청남도 논산시 부적면 충곡리,,34,,A02,A0202,A02020600,3036593,12,20231110155013,http://tong.visitkorea.or.kr/cms/resource/82/3036582_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/82/3036582_image3_1.JPG,Type3,127.1685111376,36.1902967813,6,20231110155026,3,,딸기향농촌테마공원,32916
494,전라남도 해남군 송지면 땅끝마을길 60-28,,38,0,A02,A0202,A02020200,126432,12,20031201090000,http://tong.visitkorea.or.kr/cms/resource/36/2367436_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2367436_image3_1.jpg,Type3,126.5266488294,34.2980165668,6,20230927094613,23,,땅끝관광지,59065
495,전라남도 해남군 현산면 땅끝대로 1804,,38,,A02,A0202,A02020700,3082892,12,20231201120929,http://tong.visitkorea.or.kr/cms/resource/70/3082870_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3082870_image3_1.jpg,Type3,126.5703917954,34.4326605408,6,20240213100703,23,,땅끝우림정원,59060
496,전라남도 해남군 송지면 땅끝해안로 2785,,38,,A02,A0202,A02020700,3077064,12,20231201115921,,,,126.5890067447,34.3192818712,6,20231229143348,23,,땅끝조각공원,59066
497,전라남도 해남군 송지면 땅끝해안로 1730,,38,0,A02,A0202,A02020600,2663255,12,20200711010401,,,,126.5186823166,34.3210888564,,20230828145800,23,,땅끝황토나라테마촌,59065
498,전북특별자치도 고창군 고창읍 죽림리,86-5,37,,A02,A0202,A02020700,3041339,12,202401181743,http://tong.visitkorea.or.kr/cms/resource/33/3041333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3041333_image3_1.jpg,Type3,126.6680388600,35.4481837846,6,20240118174312,1,,뚜라조각공원,56442
499,서울특별시 광진구 자양동 158-17,,1,0,A02,A0202,A02020700,2756578,12,20211013225728,,,,127.0598312429,37.5325485449,6,20240424110240,6,,뚝섬 한강공원 벽천마당,
