,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
10,경기도 포천시 이동면 장암리,,31,0,A01,A0101,A01010400,125463,12,20030725090000,http://tong.visitkorea.or.kr/cms/resource/29/1900129_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1900129_image3_1.jpg,Type3,127.4028046120,38.0433008935,6,20231107095627,29,,가리산(포천),11111
11,강원특별자치도 홍천군 두촌면 가리산길 260-9,(두촌면),32,0,A01,A0101,A01010400,125593,12,20030327090000,http://tong.visitkorea.or.kr/cms/resource/86/609386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/609386_image3_1.jpg,Type3,127.9566453426,37.8716589858,6,20231117175929,16,,가리산(홍천),25164
12,강원특별자치도 홍천군 두촌면 가리산길 426,(두촌면),32,0,A01,A0101,A01010600,126905,12,20030616090000,http://tong.visitkorea.or.kr/cms/resource/94/609394_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/609394_image3_1.jpg,Type3,127.9795073354,37.8656156746,6,20231117162733,16,,가리산자연휴양림,25164
13,강원특별자치도 정선군 정선읍 가리왕산로 707,"(가리왕산자연휴양림), 평창 진부면",32,0,A01,A0101,A01010400,127508,12,20031209090000,http://tong.visitkorea.or.kr/cms/resource/68/2987668_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/68/2987668_image3_1.png,Type1,128.5634777835,37.4618262980,6,20231220101539,11,,가리왕산,26119
14,전라남도 담양군 용면 용소길 261,,38,0,A01,A0101,A01010900,127423,12,20030925090000,http://tong.visitkorea.or.kr/cms/resource/35/3027135_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/3027135_image3_1.jpg,Type3,127.0227046757,35.4451873670,7,20231027175607,7,,가마골계곡,57300
15,전라남도 영광군 홍농읍 가마미로 355,,38,0,A01,A0101,A01011200,126289,12,20030707090000,http://tong.visitkorea.or.kr/cms/resource/63/3018763_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3018763_image3_1.jpg,Type3,126.4090769892,35.3997293920,6,20231010121433,16,,가마미해수욕장,57000
16,전북특별자치도 부안군 상서면 청림리,,37,0,A01,A0101,A01010900,1625067,12,20120509010149,,,,126.5979680020,35.6412495627,6,20240126154948,6,,가마소계곡,56343
17,제주특별자치도 제주시 한경면 청수서5길 63,,39,0,A01,A0101,A01010400,1884191,12,20140113184533,,,,126.2507039833,33.3059197039,6,20231210162114,4,,가마오름,63006
18,제주특별자치도 제주시 한경면 청수로 13-3,,39,0,A01,A0101,A01010400,1884202,12,20140113194252,http://tong.visitkorea.or.kr/cms/resource/01/1884201_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1884201_image2_1.jpg,Type3,126.2460707194,33.3209235283,6,20231122150552,4,064-728-2742,가메창(암메),63006
19,제주특별자치도 서귀포시 표선면 남조로 1487-73,,39,0,A01,A0101,A01010400,1884505,12,20140114192329,,,,126.6758204749,33.4019047149,6,20231208150559,3,,가문이오름(감은이오름),63622
20,전라남도 진도군 조도면 가사도길 106,,38,0,A01,A0101,A01011300,578400,12,20080623192244,,,,126.0510003156,34.4789302819,6,20231208160845,21,,가사도,58953
21,전라남도 진도군 조도면 가사도돌목길,,38,0,A01,A0101,A01011600,129141,12,20060712090000,,,,126.0429125538,34.4611877004,6,20231205163727,21,,가사도 등대,58953
22,전라남도 완도군 약산면 해동리,,38,0,A01,A0101,A01011200,2615324,12,20190815012008,,,,126.9277952875,34.3698373475,6,20231210155713,18,,가사동백숲해변,59136
23,전라남도 완도군 약산면,,38,0,A01,A0101,A01011200,1916695,12,20140428232048,,,,126.9281702396,34.3704872810,6,20230705132330,18,,가사해수욕장,59136
24,경상북도 칠곡군 가산면 학하들안2길 105,,35,0,A01,A0101,A01010700,2633896,12,20191107222311,http://tong.visitkorea.or.kr/cms/resource/29/2638129_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/29/2638129_image2_1.JPG,Type3,128.4850691574,36.0861545517,6,20240311093753,22,,가산수피아,39849
25,제주특별자치도 제주시 오라삼동,2848,39,0,A01,A0101,A01010400,1884521,12,20140114193335,,,,126.5038611983,33.4893700755,6,20231210161039,4,064-740-6001,가새기오름,63148
26,제주특별자치도 서귀포시 표선면 녹산로 554,,39,0,A01,A0101,A01010400,1885746,12,20140116182858,,,,126.7231832338,33.3931758821,6,20231110154814,3,,가세오름,63622
27,제주특별자치도 서귀포시 대정읍 하모이삼로21번길 1,,39,0,A01,A0101,A01010400,1885754,12,20140116185151,,,,126.2500169782,33.2236315617,6,20231208161318,3,,가시오름,63507
28,부산광역시 부산진구 엄광로 118,(가야동),6,0,A01,A0101,A01010500,2788410,12,20211208022652,,,,129.0276891748,35.1483453258,6,20230911200610,7,,가야공원 / 가야산책공원,47389
29,경상북도 성주군 수륜면 가야산식물원길 49,,35,0,A01,A0101,A01010700,129212,12,20060828090000,http://tong.visitkorea.or.kr/cms/resource/99/2724199_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2724199_image3_1.jpg,Type3,128.1418573045,35.8031276100,6,20230802191834,10,,가야산 야생화식물원,40063
30,충청남도 서산시 해미면 산수리,,34,0,A01,A0101,A01010400,125822,12,20030930090000,http://tong.visitkorea.or.kr/cms/resource/00/1961100_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1961100_image3_1.jpg,Type3,126.6091060355,36.7039864327,6,20231208172509,7,,가야산(서산),31961
31,경상북도 성주군 수륜면 백운리,일원,35,1,A01,A0101,A01010100,126023,12,20040225090000,,,,128.1418101673,35.8001779432,6,20240423220433,10,,가야산국립공원(백운동 지구),"719-892,1"
32,경상남도 합천군 가야산로 1200 가야산국립공원관리사무소,,36,1,A01,A0101,A01010100,126022,12,20040213090000,,,,128.1322257899,35.7675647985,6,20230925171450,21,,"가야산국립공원(홍류동,청량동지구)",50201
33,전라남도 순천시 해룡면 농주리,230-10,38,,A01,A0101,A01010700,3013529,12,20230920174012,,,,127.5222504674,34.8619089390,6,20240221122734,11,,가야정원,58025
34,경상남도 통영시 도산면 도산일주로 542-55,,36,0,A01,A0101,A01011400,2785625,12,20211203190937,,,,128.3126940017,34.9087814182,6,20230915155720,17,,가오치선착장,53004
35,전라남도 강진군 도암면 월곶로 473,(도암면),38,0,A01,A0101,A01011300,2024432,12,20150820235050,,,,126.7726522891,34.5283725869,6,20230905150518,1,,가우도,59251
36,강원특별자치도 동해시 지가동 77-6,,32,0,A01,A0101,A01010500,2714889,12,20210429222624,,,,129.1070564038,37.4736521046,6,20230703185915,3,,가원습지 생태자연공원,
37,충청남도 태안군 근흥면 가의도길,,34,0,A01,A0101,A01011300,125848,12,20030619090000,,,,126.0749440746,36.6730836379,6,20231206151353,14,,가의도,32133
38,충청남도 태안군 이원면 포지리,,34,,A01,A0101,A01010400,3034222,12,20231108135944,http://tong.visitkorea.or.kr/cms/resource/09/3034209_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3034209_image3_1.jpg,Type3,126.2905250464,36.8646346339,6,20231108135959,14,,가제산,32103
39,경상남도 거제시 사등면 가조로 1298,,36,0,A01,A0101,A01011300,2754985,12,20211008194419,http://tong.visitkorea.or.kr/cms/resource/13/2755213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2755213_image2_1.jpg,Type3,128.5206884618,34.9577018859,6,20230131100502,1,,가조도,53273
40,경상남도 거제시 사등면 가조로2길 62,,36,0,A01,A0101,A01011400,2754996,12,20211008194839,http://tong.visitkorea.or.kr/cms/resource/24/2755224_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2755224_image2_1.jpg,Type3,128.5261915327,34.9285746891,6,20231016105937,1,,가조도선착장,53273
41,경상남도 밀양시 산내면 얼음골로 177,,36,0,A01,A0101,A01010900,2699943,12,20201221181230,http://tong.visitkorea.or.kr/cms/resource/33/2699933_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/33/2699933_image2_1.JPG,Type3,128.9819618018,35.5803542935,6,20230627154511,7,,가지산 쇠점골계곡,50415
42,경상남도 밀양시 산내면,",경상북도 청도군 운문면, 울산광역시 울주군 상북면",36,0,A01,A0101,A01010200,126027,12,20031028090000,,,,128.9804563782,35.5803348234,6,20231005104519,7,,가지산도립공원(밀양),"627-830,1"
43,강원특별자치도 고성군 죽왕면 가진해변길 121-12,,32,0,A01,A0101,A01011400,2514820,12,20171110233221,,,,128.5133183548,38.3682229327,6,20230703202421,2,,가진항,24744
44,강원특별자치도 고성군 죽왕면 가진리 495-6,,32,0,A01,A0101,A01011200,126785,12,20030710090000,,,,128.4546324706,38.4428575247,6,20230921144418,2,,가진해변,
45,제주특별자치도 서귀포시 대정읍 가파로,,39,0,A01,A0101,A01011300,126446,12,20030909090000,,,,126.2735884192,33.1664326869,6,20230315143308,3,,가파도,63514
46,전라남도 완도군 소안면 미라리,,38,0,A01,A0101,A01010400,799819,12,20090908230442,http://tong.visitkorea.or.kr/cms/resource/75/786375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/786375_image3_1.jpg,Type3,126.6593100914,34.1522183506,6,20240424205013,18,,가학산,"537-831,1"
47,경상남도 사천시 수도골안길 24,(동림동),36,0,A01,A0101,A01010400,129537,12,20070504090000,http://tong.visitkorea.or.kr/cms/resource/78/2031478_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2031478_image3_1.jpg,Type3,128.0749417370,34.9396404117,6,20231214154352,8,,각산,52553
48,제주특별자치도 서귀포시 호근동 2112,(호근동),39,0,A01,A0101,A01010400,1887368,12,20140121002153,,,,126.5269445463,33.2767800518,6,20231204162753,3,,각시바우오름,63575
49,전라남도 진도군 조도면 관매작흘도길 6,,38,0,A01,A0101,A01011300,580102,12,20080626025226,,,,126.0510943280,34.2577606440,6,20231207152905,21,,각흘도,58958
50,울산광역시 울주군 상북면 간월산길 614,,7,0,A01,A0101,A01010400,128213,12,20041015090000,http://tong.visitkorea.or.kr/cms/resource/02/3078002_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/02/3078002_image3_1.bmp,Type3,129.0480650268,35.5561610255,6,20240102164313,5,,간월산,44952
51,울산광역시 울주군 상북면 등억알프스로 607-15,,7,0,A01,A0101,A01010600,128205,12,20041014090000,http://tong.visitkorea.or.kr/cms/resource/99/609199_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/609199_image3_1.jpg,Type3,129.0560529115,35.5671043874,6,20240318160200,5,,간월산 자연휴양림,44952
52,울산광역시 울주군 상북면 간월산길 614,,7,0,A01,A0101,A01010500,2723688,12,20210629184852,,,,129.0453821487,35.5482424218,6,20231213130249,5,,간월재,44952
53,강원특별자치도 속초시 청호동,간이해수욕장,32,,A01,A0101,A01011200,3041720,12,20231116142021,http://tong.visitkorea.or.kr/cms/resource/07/3041707_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/3041707_image3_1.jpg,Type3,128.5949549553,38.2042130775,6,20231116142036,5,,간이해변,24886
54,,울산광역시 울주군 서생면 대송리,35,,A01,A0101,A01011400,2946114,12,20230128202842,http://tong.visitkorea.or.kr/cms/resource/16/2947516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2947516_image3_1.jpg,Type1,0,0,,20240417174047,99,,간절곶,
55,울산광역시 울주군 서생면 간절곶1길 39-2,,7,0,A01,A0101,A01011600,128022,12,20031215090000,http://tong.visitkorea.or.kr/cms/resource/94/2648694_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2648694_image3_1.jpg,Type3,129.3605738299,35.3589668021,6,20240318152608,5,052-239-6313,간절곶 등대,45015
56,울산광역시 울주군 서생면 나사리,,7,0,A01,A0101,A01010500,2610509,12,20190711024024,http://tong.visitkorea.or.kr/cms/resource/56/3077956_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/56/3077956_image3_1.bmp,Type3,129.3492110511,35.3546337414,6,20240102162554,5,,간절곶 소망길,45015
57,전북특별자치도 진안군 정천면 휴양림길 77,,37,0,A01,A0101,A01010900,129681,12,20070813090000,http://tong.visitkorea.or.kr/cms/resource/79/219579_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/219579_image3_1.jpg,Type3,127.4377085322,35.9085419668,6,20240118110114,14,,갈거계곡,55410
58,경상남도 거창군 북상면,,36,0,A01,A0101,A01010400,1577238,12,20120324024512,,,,127.8160256582,35.7789272818,6,20231123095204,2,,갈계숲,50102
59,충청북도 영동군 양산면 호탄리,,33,0,A01,A0101,A01010400,127781,12,20031022090000,http://tong.visitkorea.or.kr/cms/resource/71/2753271_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/71/2753271_image2_1.JPG,Type3,127.6280083624,36.1121138260,6,20231209170052,4,,갈기산,29160
60,강원특별자치도 삼척시 원덕읍 갈남리 99-20,,32,0,A01,A0101,A01011400,2715990,12,20210511222256,,,,129.3251150597,37.2807757781,6,20230727143654,4,,갈남항,25956
61,충청북도 괴산군 칠성면 칠성로10길 547,,33,0,A01,A0101,A01010900,753397,12,20090616184259,http://tong.visitkorea.or.kr/cms/resource/81/2675581_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/2675581_image2_1.JPG,Type3,127.8531905026,36.7344745015,6,20240319170101,1,,갈론계곡,28020
62,제주특별자치도 서귀포시 성산읍 중산간동로,(신풍리),39,0,A01,A0101,A01010500,1887381,12,20140121004604,,,,126.8115590479,33.3870224256,6,20231110102657,3,,갈마못(갈뫼못),63635
63,전라남도 보성군 웅치면 봉산리,,38,,A01,A0101,A01010700,3018842,12,20231010141322,http://tong.visitkorea.or.kr/cms/resource/19/3018819_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3018819_image3_1.jpg,Type3,127.0538844612,34.7020883495,6,20231010141505,10,,갈멜정원,59449
64,경상남도 고성군 고성읍 이당리,,36,0,A01,A0101,A01010600,2613159,12,20190726225107,,,,128.2693627701,34.9727568130,6,20230615144726,3,,갈모봉 산림욕장,52933
65,전라남도 진도군 조도면 진목도갈목길 10,,38,0,A01,A0101,A01011300,580288,12,20080627180914,,,,125.9471912472,34.3062257853,6,20231213141807,21,,갈목도,58956
66,충청남도 서천군 마서면 송석리,,34,0,A01,A0101,A01011200,2750364,12,20210928183951,,,,126.6359117813,36.0770449561,6,20230417133133,8,,갈목해변,33650
67,경기도 양평군 양평읍 양평체육공원길 24,,31,0,A01,A0101,A01010500,2755829,12,20211013010323,http://tong.visitkorea.or.kr/cms/resource/85/2756285_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2756285_image2_1.jpg,Type3,127.4973262186,37.4836871538,6,20231013161300,19,,갈산공원,12562
68,충청남도 태안군 근흥면 갈음이길 38-30,,34,0,A01,A0101,A01011200,127311,12,20031211090000,http://tong.visitkorea.or.kr/cms/resource/92/198992_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/198992_image3_1.jpg,Type3,126.1639576939,36.6936383292,6,20231207151459,14,,갈음이해수욕장,32131
69,강원특별자치도 양양군 서면 구룡령로 1103-66,,32,0,A01,A0101,A01011000,127535,12,20030827090000,http://tong.visitkorea.or.kr/cms/resource/82/738182_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/738182_image3_1.jpg,Type3,128.5029086488,37.9058931889,6,20231115110207,7,033-670-2721,갈천약수터,25040
70,경기도 군포시 속달로 129-49,(속달동),31,0,A01,A0101,A01011800,2751315,12,20210929231212,,,,126.9046676336,37.3331661279,6,20230209173224,7,,갈치저수지,15890
71,제주특별자치도 서귀포시 안덕면 동광리,산41,39,0,A01,A0101,A01010400,1887493,12,20140121191403,,,,126.3454537144,33.3225554639,6,20231208162012,3,,감낭오름,63523
72,경상남도 거창군 남상면 무촌리 산295번지 일원(신원면 구사리 산12-1 인근),,36,0,A01,A0101,A01010400,1576464,12,20120323200137,http://tong.visitkorea.or.kr/cms/resource/05/2860205_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2860205_image3_1.jpg,Type3,127.9295566252,35.5964221995,6,20240423132008,2,055-940-3396,감악산(거창),50153
73,강원특별자치도 원주시 신림면 황둔리,,32,0,A01,A0101,A01010400,125600,12,20030430090000,http://tong.visitkorea.or.kr/cms/resource/73/1536673_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1536673_image3_1.jpg,Type3,128.1500300952,37.2330309839,6,20231122113330,9,,감악산(원주),27108
74,경기도 파주시 적성면 감골길 48,,31,0,A01,A0101,A01010400,125450,12,20021022090000,,,,126.9520635715,37.9121440779,6,20240419143527,27,,감악산(파주),10805
75,부산광역시 영도구 감지길 110,(동삼동),6,0,A01,A0101,A01011200,2785289,12,20211202224528,http://tong.visitkorea.or.kr/cms/resource/18/2798118_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/18/2798118_image2_1.JPG,Type3,129.0764900502,35.0625336062,6,20230504104002,14,,감지해변,49126
76,경상남도 창원시 마산회원구 내서읍 신감리,1409-4,36,,A01,A0101,A01010900,3070550,12,20231101160545,http://tong.visitkorea.or.kr/cms/resource/39/3070539_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/3070539_image3_1.JPG,Type3,128.5126162513,35.1919088150,6,20231215120209,16,,감천계곡,51249
77,부산광역시 서구 원양로 6,(암남동),6,0,A01,A0101,A01011400,2785306,12,20211202225158,http://tong.visitkorea.or.kr/cms/resource/08/2798108_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/08/2798108_image2_1.JPG,Type3,129.0128152394,35.0547971892,6,20240321142210,11,,감천동편부두 / 감천항,49277
78,강원특별자치도 동해시 해안로 120,(용정동),32,0,A01,A0101,A01011200,2714641,12,20210427195029,,,,129.1267839259,37.5147838622,6,20230905132934,3,,감추해변,25779
79,경상북도 경주시 감포읍,,35,0,A01,A0101,A01011400,2732583,12,20210811001217,,,,129.5016738088,35.8074523833,6,20240423220221,2,,감포선착장,
80,경상북도 경주시 감포읍 감포로,감포리,35,0,A01,A0101,A01011400,128677,12,20051121090000,,,,129.5040374805,35.8078329413,6,20240423220227,2,,감포항,"780-830,1"
81,경상북도 경주시 감포로2길 93,,35,,A01,A0101,A01010500,3090394,12,20230830103356,http://tong.visitkorea.or.kr/cms/resource/81/3090381_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/3090381_image3_1.JPG,Type3,129.5048652927,35.8041139317,6,20240129161639,2,,감포해상공원,38125
82,충청남도 공주시 계룡면 갑사로 225,,34,0,A01,A0101,A01010900,125833,12,20020603090000,http://tong.visitkorea.or.kr/cms/resource/66/3057366_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/66/3057366_image3_1.JPG,Type3,127.1822106747,36.3691793379,6,20231204150127,1,,갑사계곡,32615
83,제주특별자치도 서귀포시 표선면 가시로592번길,(가시리) 일원,39,0,A01,A0101,A01010400,1887866,12,20140122185007,,,,126.7810400382,33.3621052416,6,20231220162340,3,,갑선이오름,63623
84,경상북도 상주시 지천1길 215-187,(지천동),35,0,A01,A0101,A01010400,126034,12,20040213090000,,,,128.1858411308,36.3478581503,6,20231211135803,9,,갑장산,37228
85,대전광역시 유성구 봉명동,702,3,0,A01,A0101,A01011800,1623750,12,20120507200148,,,,127.3687079109,36.3675467104,6,20240102103418,4,,갑천,34178
86,충청남도 논산시 강경읍 북옥리,,34,0,A01,A0101,A01010400,1182200,12,20110124234617,,,,127.0119397028,36.1649080602,6,20231122113713,3,,강경 옥녀봉,32931
87,경상남도 통영시 중앙동,(중앙동),36,0,A01,A0101,A01011400,753302,12,20090616021024,,,,128.4242054351,34.8436462512,6,20231108180919,17,,강구안,53053
88,경상북도 영덕군 강구면 강구리 253-51,,35,0,A01,A0101,A01011400,988459,12,20100330033830,http://tong.visitkorea.or.kr/cms/resource/24/2648724_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2648724_image3_1.jpg,Type3,129.3900036722,36.3592989277,6,20230628134142,12,,강구항,36459
89,경상남도 함안군 칠서면 삼칠로 1235-50,,36,0,A01,A0101,A01010500,2712922,12,20210401222018,http://tong.visitkorea.or.kr/cms/resource/04/2755204_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/2755204_image2_1.JPG,Type3,128.5092306571,35.3898253912,6,20230130101638,19,,강나루생태공원,52004
90,충청남도 아산시 송악면 강당리 강당골,일원,34,0,A01,A0101,A01010900,125831,12,20031209090000,http://tong.visitkorea.or.kr/cms/resource/78/3048778_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3048778_image3_1.jpg,Type3,127.0221465167,36.7053240494,6,20240422161202,9,,강당골계곡,31557
91,울산광역시 북구 산하동 952-1번지 일원,(산하동),7,0,A01,A0101,A01011100,772462,12,20090729233001,,,,129.4424755991,35.6341985442,6,20240320112406,4,,강동 화암 주상절리,44264
92,울산광역시 북구 산하동,,7,0,A01,A0101,A01011200,128199,12,20071001090000,http://tong.visitkorea.or.kr/cms/resource/22/3048822_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/3048822_image3_1.jpg,Type3,129.4423980082,35.6278381472,6,20231221154107,4,,강동몽돌해변,44264
93,강원특별자치도 평창군 대화면 가평로 181-8,,32,0,A01,A0101,A01010500,2799025,12,20211215232130,http://tong.visitkorea.or.kr/cms/resource/98/2798998_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/2798998_image2_1.JPG,Type3,128.4586570232,37.4496840341,6,20230703201857,15,,강따라 방림 가는길,25361
94,강원특별자치도 강릉시 창해로 514,(안현동),32,0,A01,A0101,A01011200,128758,12,20060124090000,http://tong.visitkorea.or.kr/cms/resource/22/2671422_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2671422_image3_1.jpg,Type3,128.9074446419,37.8057293080,6,20240320161049,1,,강릉 경포해수욕장,25460
95,강원특별자치도 강릉시 사천면 가마골길 22-8,,32,,A01,A0101,A01010500,3069504,12,20231128151516,http://tong.visitkorea.or.kr/cms/resource/39/3050739_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/3050739_image3_1.jpg,Type3,128.8639367794,37.8274342795,6,20231214175539,1,,강릉 방동리 무궁화,25436
96,강원특별자치도 강릉시 구정면 수목원길 156,,32,0,A01,A0101,A01010700,2414769,12,20160909234439,,,,128.8617409792,37.6979158879,6,20240105150802,1,,강릉 솔향수목원,25622
97,강원특별자치도 강릉시 창해로14번길 55-11,,32,0,A01,A0101,A01011400,2731193,12,20210805024757,,,,128.9517472703,37.7714035891,6,20230703082540,1,,강릉항,25556
98,강원특별자치도 강릉시 창해로 352,,32,0,A01,A0101,A01011200,585522,12,20080711004826,,,,128.9190439335,37.7948530151,6,20240417175105,1,,강문해변,25467
99,강원특별자치도 영월군 영월읍 방절리 263-4,,32,0,A01,A0101,A01011800,2702651,12,20210101022012,,,,128.4483742907,37.1802648936,6,20230817153236,8,,강변저류지,
100,서울특별시 강서구 양천로27길 279-23,(방화동),1,0,A01,A0101,A01010500,809490,12,20090924090047,,,,126.8171490732,37.5860879769,6,20231204171833,4,,강서습지생태공원,07518
101,경기도 포천시 일동면 사직리,산62 (일대),31,0,A01,A0101,A01010400,125481,12,20031125090000,,,,127.3761453083,37.9703394677,6,20231107095152,29,,강씨봉,11118
102,경기도 가평군 북면 논남기길 520,,31,0,A01,A0101,A01010600,2774103,12,20211112215922,http://tong.visitkorea.or.kr/cms/resource/28/2774128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2774128_image2_1.jpg,Type3,127.4083868175,37.9700067673,6,20230131110958,1,,강씨봉 자연휴양림,12400
103,울산광역시 울주군 온산읍 강양길 123,,7,0,A01,A0101,A01011400,2788447,12,20211208024502,,,,129.3465491622,35.3907407526,6,20231207160447,5,,강양항,45008
104,강원특별자치도 춘천시 화목원길 24,,32,0,A01,A0101,A01010700,127433,12,20040225090000,http://tong.visitkorea.or.kr/cms/resource/86/2739686_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2739686_image3_1.jpg,Type3,127.7254731639,37.9233347533,6,20231115094758,13,,강원특별자치도립화목원,24207
105,제주특별자치도 서귀포시 강정동,(강정동),39,0,A01,A0101,A01010900,127050,12,20020624090000,http://tong.visitkorea.or.kr/cms/resource/96/3034696_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/3034696_image3_1.jpg,Type3,126.4747384130,33.2566620021,6,20240424151816,3,,강정천,63563
106,제주특별자치도 서귀포시 말질로 291,(강정동),39,0,A01,A0101,A01011400,2779517,12,20211125194127,http://tong.visitkorea.or.kr/cms/resource/33/2800633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2800633_image2_1.jpg,Type3,126.4750196034,33.2271624839,6,20230628160858,3,,강정포구,63563
